Wall time,Step,Value
1776251719.9391923,65397,-1.1120001077651978
1776251720.133679,65493,-1.096000075340271
1776251721.1024404,65555,-1.062000036239624
1776251721.4412088,65721,-1.1660000085830688
1776251721.5846934,65788,-1.0670000314712524
1776251721.8174696,65901,-1.1130000352859497
1776251721.9935682,65998,-1.097000002861023
1776251722.1488032,66072,-1.0740000009536743
1776251722.7021563,66357,-1.2850000858306885
1776251722.8891292,66452,-1.0950000286102295
1776251723.0507877,66534,-1.0820000171661377
1776251723.2521777,66647,-1.1130000352859497
1776251723.5497315,66788,-1.1410000324249268
1776251723.7417417,66884,-1.096000075340271
1776251723.9239445,66963,1.9210000038146973
1776251724.123841,67074,-1.1110000610351562
1776251724.692406,67374,-0.30000001192092896
1776251724.8761313,67475,-1.1010000705718994
1776251725.0019877,67540,-1.065000057220459
1776251726.3273103,67758,-1.218000054359436
1776251726.477141,67833,-1.0750000476837158
1776251726.6529746,67921,-1.0880000591278076
1776251727.0955606,68141,-1.2200000286102295
1776251727.1878328,68191,-1.0500000715255737
1776251727.2963343,68241,-1.0500000715255737
1776251727.6332176,68408,-1.1670000553131104
1776251727.7402756,68460,-1.0520000457763672
1776251727.9112628,68551,-1.0910000801086426
1776251728.0648398,68624,-1.0730000734329224
1776251728.3702357,68780,1.843999981880188
1776251728.5995603,68897,-1.1170001029968262
1776251728.6932693,68951,-1.0540000200271606
1776251728.9414816,69081,-1.1299999952316284
1776251729.3341386,69293,-1.2120000123977661
1776251729.573961,69413,-1.1200000047683716
1776251729.7947743,69529,-1.1160000562667847
1776251730.9370956,69667,-1.1380000114440918
1776251731.3274896,69810,-1.1430000066757202
1776251731.5412283,69914,-1.1040000915527344
1776251731.6597223,69977,-1.0630000829696655
1776251732.01215,70157,-1.1800000667572021
1776251732.2390702,70273,-1.1160000562667847
1776251732.346405,70324,-1.0509999990463257
1776251732.5053804,70406,-1.0820000171661377
1776251732.6321537,70476,-1.0700000524520874
1776251732.7339942,70528,-1.0520000457763672
1776251733.0620918,70690,-1.162000060081482
1776251733.189724,70753,-1.0630000829696655
1776251733.367729,70843,-1.090000033378601
1776251733.7689915,71043,1.7999999523162842
1776251734.2464767,71271,-1.2280000448226929
1776251734.4778628,71379,-1.1080000400543213
1776251734.7690175,71524,-1.1450001001358032
1776251735.934335,71682,-1.158000111579895
1776251736.0937457,71762,-1.0800000429153442
1776251736.3253255,71874,-1.1120001077651978
1776251736.5701458,71990,-1.1160000562667847
1776251736.7404687,72076,-1.0860000848770142
1776251737.2763367,72354,-1.2780001163482666
